0,1
0,2
0,3
0,4
0,5
0,8
0,9
0,10
0,25
0,30
0,35
0,36
0,39
0,40
0,41
0,72
0,73
0,75
0,93
0,98
0,136
0,156
0,163
0,183
0,193
0,206
0,232
0,246
0,257
0,320
0,324
0,339
0,356
0,409
0,435
0,453
0,499
0,508
0,548
0,649
0,666
0,671
0,752
0,766
0,785
0,847
0,931
0,996
0,1018
0,1072
0,1114
0,1299
0,1303
0,1358
0,1412
0,1520
0,1542
0,1573
0,1608
0,1640
0,1729
0,1731
0,1764
0,1866
0,1944
0,2053
0,2314
0,2348
0,2420
0,2521
0,2574
0,2640
0,2644
0,2767
0,2809
0,2917
0,2929
0,3143
0,3194
0,3246
0,3531
0,3612
0,3956
0,4018
0,4202
0,4412
0,4446
0,4476
0,4497
0,4601
0,4868
0,4921
0,5116
0,5137
0,5140
0,5216
0,5233
0,5327
0,5478
0,5583
0,5763
0,5829
0,5834
0,5845
0,5990
0,6065
0,6111
0,6241
0,6295
0,6296
0,6530
0,6714
0,6748
0,6755
0,6770
0,6811
0,6816
0,7071
0,7201
0,7369
0,7528
0,7816
0,8371
0,8733
0,9376
0,9581
0,9706
0,9721
0,9852
1,5
1,27
1,43
1,49
1,63
1,117
1,119
1,127
1,137
1,145
1,243
1,256
1,436
1,468
1,476
1,478
1,524
1,610
1,684
1,705
1,769
1,929
1,1036
1,1115
1,1247
1,1482
1,1597
1,1600
1,1603
1,1782
1,1806
1,1893
1,2218
1,2310
1,2519
1,2554
1,2776
1,2826
1,2854
1,2871
1,2874
1,3058
1,3085
1,3402
1,3404
1,3504
1,3652
1,3876
1,4265
1,4509
1,4633
1,5042
1,5138
1,5545
1,5630
1,5634
1,5722
1,5977
1,6299
1,6641
1,6691
1,7083
1,7086
1,7172
1,7229
1,7287
1,8788
1,9148
1,9409
1,9641
1,9775
2,3
2,6
2,7
2,13
2,15
2,16
2,17
2,20
2,26
2,60
2,62
2,65
2,75
2,76
2,77
2,94
2,117
2,122
2,138
2,142
2,143
2,182
2,201
2,248
2,255
2,259
2,289
2,295
2,359
2,423
2,424
2,491
2,492
2,520
2,550
2,595
2,618
2,653
2,658
2,669
2,687
2,806
2,895
2,940
2,961
2,1066
2,1179
2,1207
2,1227
2,1229
2,1247
2,1291
2,1346
2,1403
2,1444
2,1475
2,1580
2,1722
2,1740
2,1799
2,1913
2,2048
2,2055
2,2061
2,2377
2,2472
2,2500
2,2746
2,2773
2,2861
2,2880
2,2901
2,2932
2,2950
2,2957
2,3004
2,3129
2,3142
2,3182
2,3291
2,3393
2,3398
2,3414
2,3455
2,3458
2,3473
2,3502
2,3789
2,4171
2,4427
2,4516
2,4544
2,4805
2,4827
2,4969
2,5016
2,5053
2,5073
2,5213
2,5247
2,5585
2,5647
2,5796
2,5889
2,6059
2,6190
2,6295
2,6386
2,6421
2,6621
2,6864
2,7066
2,7444
2,7505
2,7737
2,7935
2,7952
2,8085
2,8603
2,8687
2,9032
2,9123
2,9312
2,9426
2,9524
2,9557
2,9621
2,9781
2,9932
2,9955
2,9992
2,9998
3,4
3,7
3,9
3,32
3,39
3,42
3,45
3,55
3,59
3,62
3,68
3,74
3,109
3,118
3,124
3,178
3,236
3,247
3,285
3,302
3,328
3,338
3,346
3,352
3,394
3,416
3,426
3,456
3,467
3,474
3,528
3,570
3,586
3,645
3,666
3,756
3,818
3,886
3,909
3,963
3,974
3,1001
3,1064
3,1155
3,1302
3,1311
3,1396
3,1412
3,1453
3,1454
3,1527
3,1534
3,1551
3,1557
3,1574
3,1664
3,1726
3,1799
3,1820
3,1963
3,2041
3,2079
3,2124
3,2252
3,2463
3,2466
3,2487
3,2541
3,2593
3,2596
3,2615
3,2667
3,2774
3,2849
3,2878
3,2908
3,2928
3,3161
3,3187
3,3219
3,3223
3,3292
3,3355
3,3421
3,3482
3,3503
3,3609
3,3740
3,3799
3,4121
3,4150
3,4151
3,4428
3,4468
3,4487
3,4499
3,4710
3,4746
3,4757
3,4889
3,4950
3,5061
3,5248
3,5325
3,5376
3,5598
3,5657
3,5673
3,5786
3,6246
3,6250
3,6317
3,6433
3,6649
3,6898
3,7130
3,7216
3,7301
3,7437
3,7684
3,7703
3,7990
3,8120
3,8190
3,8266
3,9007
3,9064
3,9227
3,9461
3,9627
3,9744
3,9943
4,6
4,14
4,17
4,20
4,23
4,24
4,31
4,49
4,50
4,51
4,54
4,56
4,57
4,66
4,67
4,70
4,74
4,84
4,88
4,110
4,125
4,129
4,152
4,164
4,179
4,184
4,199
4,225
4,234
4,235
4,258
4,268
4,269
4,270
4,277
4,278
4,364
4,411
4,429
4,430
4,449
4,479
4,486
4,525
4,560
4,573
4,596
4,597
4,607
4,733
4,773
4,829
4,860
4,924
4,964
4,991
4,997
4,1015
4,1018
4,1023
4,1033
4,1040
4,1144
4,1150
4,1199
4,1249
4,1331
4,1362
4,1383
4,1416
4,1469
4,1475
4,1508
4,1687
4,1700
4,1725
4,1900
4,1901
4,1924
4,1972
4,1987
4,2008
4,2019
4,2037
4,2038
4,2107
4,2174
4,2274
4,2436
4,2458
4,2492
4,2527
4,2567
4,2642
4,2687
4,2780
4,2891
4,2979
4,3080
4,3100
4,3128
4,3247
4,3257
4,3387
4,3420
4,3448
4,3457
4,3484
4,3516
4,3559
4,3684
4,3690
4,3817
4,3852
4,3887
4,3898
4,3945
4,3951
4,4174
4,4350
4,4431
4,4458
4,4485
4,4491
4,4522
4,4594
4,4721
4,4748
4,4768
4,5112
4,5238
4,5306
4,5393
4,5442
4,5445
4,5480
4,5543
4,5561
4,5712
4,5803
4,5942
4,6063
4,6139
4,6225
4,6385
4,6418
4,6770
4,6876
4,6890
4,6911
4,7230
4,7312
4,7347
4,7404
4,7406
4,7435
4,7546
4,7664
4,7691
4,7774
4,7841
4,7926
4,7994
4,8081
4,8222
4,8236
4,8568
4,8614
4,8621
4,8666
4,8678
4,8948
4,8972
4,9021
4,9113
4,9626
4,9860
4,9873
5,12
5,14
5,29
5,35
5,323
5,333
5,721
5,860
5,3308
5,4683
5,5191
5,5944
5,6168
5,8366
5,8894
5,9610
6,11
6,15
6,16
6,18
6,21
6,22
6,31
6,37
6,40
6,47
6,50
6,67
6,83
6,102
6,121
6,187
6,198
6,203
6,208
6,209
6,288
6,397
6,407
6,412
6,416
6,451
6,457
6,466
6,558
6,624
6,758
6,759
6,788
6,819
6,876
6,987
6,1067
6,1071
6,1117
6,1178
6,1227
6,1309
6,1326
6,1331
6,1408
6,1423
6,1461
6,1506
6,1507
6,1546
6,1607
6,1631
6,1632
6,1648
6,1750
6,1780
6,1785
6,1888
6,1907
6,1940
6,2045
6,2105
6,2139
6,2174
6,2262
6,2346
6,2351
6,2390
6,2423
6,2449
6,2473
6,2608
6,2618
6,2765
6,2779
6,2832
6,2866
6,2929
6,2948
6,3063
6,3090
6,3097
6,3148
6,3202
6,3236
6,3266
6,3314
6,3340
6,3554
6,3622
6,3659
6,3836
6,3932
6,3982
