0,162,4
0,385,132
1,263,3
2,36,75
2,169,6
2,271,213
3,109,3
3,136,5
3,173,27
3,205,88
3,262,7
3,292,3
3,325,17
3,383,1
4,208,7
4,559,32
5,22,69
5,311,11
6,320,15
6,419,9
6,444,6
7,500,1
8,10,2
9,10,31
9,20,2
9,375,108
10,370,5
10,375,60
10,396,4
10,437,21
10,441,5
10,491,4
11,322,27
12,44,6
12,79,20
12,173,2
12,380,5
12,503,1
13,214,1
13,371,48
13,429,68
14,34,18
14,446,7
15,16,788
15,335,21
17,485,7
17,499,2
18,38,81
18,369,1
19,64,17
20,104,1
20,190,7
20,344,17
21,185,7
22,87,1
22,261,8
22,284,18
22,461,7
23,242,14
23,266,1
24,196,3
25,61,9
25,215,8
25,306,1
26,188,103
26,531,6
27,32,16
28,29,203
28,307,53
28,346,4
28,385,94
28,391,48
29,54,15
29,233,42
29,264,2
29,289,4
29,510,4
30,91,7
30,198,5
30,251,3
30,346,2
30,408,3
30,464,132
30,530,3
31,328,3
33,34,4
33,368,23
33,385,7
33,524,20
34,252,1
34,340,58
35,36,261
35,369,11
36,59,11
36,131,53
36,223,8
36,271,14
37,433,9
38,60,35
39,84,2
39,173,14
39,228,22
39,246,3
39,273,5
39,284,2
39,358,1
39,487,2
40,206,3
40,208,2
41,182,11
41,385,40
42,382,8
43,124,14
43,125,1
43,376,9
44,105,9
44,503,16
44,529,4
45,332,10
45,433,8
46,212,51
47,278,11
48,378,17
48,561,6
49,69,3
49,70,21
49,159,10
49,421,1
50,197,3
51,346,2
52,551,39
53,246,5
53,357,6
54,101,2
54,115,2
54,144,3
54,207,5
54,233,6
55,448,16
56,445,3
57,114,3
57,273,8
58,103,28
58,162,1
59,169,18
60,118,26
60,261,3
60,486,2
61,441,31
62,156,25
63,349,1
65,172,3
66,83,43
66,338,18
66,387,19
66,503,1
67,196,6
67,246,19
67,375,1
67,381,4
67,431,10
67,496,4
68,260,18
69,70,779
69,272,25
69,358,20
69,360,16
69,369,4
70,483,6
71,282,6
71,295,27
71,426,6
71,506,1
72,366,448
73,121,9
73,317,17
74,92,1
74,132,7
74,202,7
74,302,1
74,414,47
74,448,6
74,477,16
75,85,5
75,147,9
75,236,2
75,548,36
76,107,40
76,253,7
76,434,21
77,321,16
77,377,6
78,409,7
79,137,23
79,170,32
79,232,7
79,262,5
79,380,2
79,384,9
79,427,19
79,537,26
80,278,119
80,419,6
81,94,6
81,213,9
81,223,213
81,286,7
81,307,5
82,135,30
82,249,1
83,338,4
84,103,5
84,207,1
84,390,5
84,529,2
84,555,20
85,203,2
85,236,96
85,346,10
86,322,6
86,510,6
88,288,116
88,539,15
89,361,117
90,354,11
90,468,24
91,564,3
92,95,13
92,135,155
93,240,87
93,393,20
94,223,45
94,558,4
95,135,113
96,124,2
96,365,7
96,376,4
97,151,20
98,162,9
98,182,4
98,552,5
98,566,15
99,345,4
99,440,7
100,171,1
100,217,24
100,358,3
101,184,19
101,231,41
101,538,50
102,452,4
103,104,597
103,488,14
104,136,20
104,344,5
104,449,3
105,380,4
105,409,139
105,503,3
106,175,16
106,564,31
107,136,192
107,434,12
108,237,2
108,349,7
109,231,5
109,318,8
109,422,87
110,111,30
111,136,34
111,347,43
111,456,41
112,375,32
113,492,2
114,339,116
115,434,96
116,310,29
116,515,101
117,457,14
