0,158
0,362
1,34
1,35
1,260
1,344
2,108
2,168
2,197
2,250
2,305
2,359
2,504
3,525
4,21
4,293
4,433
5,520
6,300
6,396
6,419
7,9
8,9
8,20
8,181
8,349
9,87
9,166
9,349
9,355
9,412
9,491
10,302
11,41
11,75
11,168
11,250
11,297
11,471
12,406
13,528
14,33
14,421
15,16
15,314
17,455
17,467
18,37
18,344
19,61
20,181
20,508
21,268
22,255
22,360
23,57
23,205
24,179
24,499
25,31
26,27
26,289
26,362
26,369
27,50
27,221
27,253
28,193
29,315
29,435
30,328
32,33
32,319
33,319
34,35
34,344
35,55
35,129
35,211
35,260
36,408
37,56
37,464
38,141
38,168
38,191
38,216
38,217
38,299
38,334
38,363
38,382
38,457
38,485
39,358
40,222
40,336
40,350
41,168
41,471
42,311
42,408
43,266
44,352
44,527
45,66
45,67
45,155
46,188
47,354
48,517
49,234
49,333
50,99
50,113
50,141
50,195
50,199
50,221
51,422
52,420
53,54
55,78
55,332
56,168
57,416
58,89
58,152
59,505
60,195
60,271
62,167
63,80
63,317
63,471
64,187
64,234
64,273
64,337
64,357
64,406
64,439
64,465
65,247
66,67
66,261
66,336
68,194
68,279
68,403
68,450
68,474
69,341
69,401
70,118
71,130
71,194
71,391
71,422
71,448
72,83
72,143
72,332
72,412
72,512
73,105
73,241
73,409
74,301
74,351
75,135
75,168
75,250
75,392
75,504
76,214
77,266
78,143
78,211
78,332
79,91
79,133
79,237
80,317
80,398
80,471
81,168
82,101
82,522
83,195
83,224
83,323
84,270
84,302
84,477
85,232
86,272
88,330
88,440
90,532
91,94
91,133
91,235
92,228
93,211
94,133
95,378
96,158
96,518
97,322
97,415
98,207
98,344
98,529
99,176
99,219
99,505
100,426
101,102
101,454
101,458
102,321
103,386
103,471
104,170
104,532
105,134
106,353
107,225
107,325
108,219
108,399
109,110
110,134
110,429
111,349
112,262
112,318
113,241
114,292
114,482
115,430
116,254
116,452
117,372
117,510
118,296
118,482
119,368
120,389
121,397
122,222
123,222
124,125
124,513
125,202
125,344
126,304
127,211
127,289
128,533
129,158
130,391
130,448
131,195
131,328
131,400
131,441
132,172
132,493
134,195
134,409
134,521
136,201
136,478
136,482
137,138
137,146
137,344
137,459
137,530
138,344
138,415
138,439
139,328
139,480
140,159
140,259
140,318
141,221
142,182
142,472
143,146
143,195
143,211
143,248
143,269
143,289
143,476
144,535
145,154
147,216
147,334
148,280
149,171
150,316
151,500
152,258
153,489
155,398
156,307
157,329
157,399
157,475
157,503
158,303
158,318
158,348
158,442
159,259
159,340
160,503
161,287
162,308
163,487
164,180
164,195
164,289
165,277
165,510
167,256
167,263
167,271
167,326
168,195
168,197
168,220
168,234
168,250
168,253
168,270
168,276
168,422
168,471
168,504
169,333
171,244
171,310
171,368
171,407
172,310
173,534
174,423
174,452
174,518
175,334
175,460
176,219
177,260
178,293
178,377
180,453
180,460
180,501
181,321
181,508
183,295
183,493
184,373
184,388
185,265
185,365
185,467
186,445
187,273
187,402
187,406
187,465
188,393
188,534
189,240
189,532
190,400
191,299
191,321
192,324
194,203
194,249
194,287
194,391
194,507
195,224
195,234
195,248
195,269
195,289
195,323
195,390
195,422
195,438
196,225
196,381
196,481
197,299
197,305
198,199
198,200
198,291
199,200
199,207
199,291
199,367
199,429
200,328
200,384
202,217
203,287
203,414
204,312
204,361
204,442
205,243
205,364
206,434
207,334
207,344
208,322
209,313
209,410
209,468
210,348
211,289
212,409
212,506
213,248
214,285
214,417
215,235
218,271
218,313
219,362
220,221
220,268
220,504
222,336
222,350
223,488
225,481
226,236
227,451
228,371
229,392
230,487
231,232
233,283
234,285
234,417
234,475
235,306
238,515
239,278
239,478
240,498
242,428
245,274
245,411
245,413
246,425
247,356
248,269
248,289
248,502
250,469
251,286
252,444
253,500
255,366
255,382
255,475
255,522
256,263
257,466
258,379
259,318
261,367
262,399
263,376
264,351
265,479
266,353
266,481
267,382
268,374
268,409
269,289
270,477
271,424
271,535
273,337
274,413
275,496
276,297
276,505
278,478
279,403
279,450
280,341
280,358
281,479
282,434
284,383
284,391
284,519
285,416
285,417
286,449
288,331
289,323
289,466
289,497
290,315
291,384
292,344
292,363
292,478
292,482
294,328
295,462
295,493
296,344
296,451
298,418
300,396
301,351
303,348
304,451
305,469
305,517
309,514
310,368
313,325
313,410
315,342
315,524
316,437
320,398
322,529
324,460
324,527
327,404
327,514
328,483
329,399
330,440
332,476
332,512
334,344
334,378
334,429
334,522
335,444
336,447
336,495
338,361
339,349
340,395
343,425
344,478
345,534
346,460
347,478
347,521
348,442
349,427
352,424
352,490
352,527
355,369
357,406
359,432
366,463
370,380
371,491
373,388
373,421
375,526
377,431
381,481
385,532
387,509
387,516
389,523
391,448
394,446
395,405
399,503
400,441
403,450
403,474
406,465
409,449
411,413
415,511
422,486
423,452
429,497
432,484
436,455
443,475
443,477
445,494
456,475
459,530
461,491
462,479
470,531
472,473
475,477
475,492
485,494
495,534
