0,162
0,385
1,263
2,36
2,169
2,271
3,109
3,136
3,173
3,205
3,262
3,292
3,325
3,383
4,208
4,559
5,22
5,311
6,320
6,419
6,444
7,500
8,10
9,10
9,20
9,375
10,8
10,9
10,370
10,375
10,396
10,437
10,441
10,491
11,322
12,44
12,79
12,173
12,380
12,503
13,214
13,371
13,429
14,34
14,446
15,16
15,335
16,15
17,485
17,499
18,38
18,369
19,64
20,9
20,190
20,344
21,185
22,5
22,87
22,261
22,284
22,461
23,242
24,196
25,61
25,215
25,306
26,188
26,531
27,32
28,29
28,307
28,346
28,385
28,391
29,28
29,54
29,233
29,264
29,289
29,510
30,91
30,198
30,251
30,346
30,408
30,464
30,530
31,328
32,27
33,34
33,368
33,385
33,524
34,14
34,33
34,340
35,36
35,369
36,2
36,35
36,59
36,131
36,223
36,271
37,433
38,18
38,60
39,84
39,173
39,228
39,246
39,273
39,284
39,487
40,206
40,208
41,182
41,385
42,382
43,124
43,376
44,12
44,105
44,503
44,529
45,332
45,433
46,212
47,278
48,378
48,561
49,69
49,70
49,159
50,197
51,346
52,551
53,246
53,357
54,29
54,101
54,115
54,144
54,207
54,233
55,448
56,445
57,114
57,273
58,103
58,162
59,36
59,169
60,38
60,118
60,261
60,486
61,25
61,441
62,156
64,19
65,172
66,83
66,338
66,387
66,503
67,196
67,246
67,375
67,381
67,431
67,496
68,260
69,49
69,70
69,272
69,358
69,360
69,369
70,49
70,69
70,483
71,282
71,295
71,426
71,506
72,366
73,121
73,317
74,92
74,132
74,202
74,302
74,414
74,448
74,477
75,85
75,147
75,236
75,548
76,107
76,253
76,434
77,321
77,377
78,409
79,12
79,137
79,170
79,232
79,262
79,380
79,384
79,427
79,537
80,278
80,419
81,94
81,213
81,223
81,286
81,307
82,135
83,66
83,338
84,39
84,103
84,207
84,390
84,529
84,555
85,75
85,203
85,236
85,346
86,322
86,510
88,288
88,539
89,361
90,354
90,468
91,30
91,564
92,95
92,135
93,240
93,393
94,81
94,223
94,558
95,92
95,135
96,124
96,365
96,376
97,151
98,162
98,182
98,552
98,566
99,345
99,440
100,171
100,217
100,358
101,54
101,184
101,231
101,538
102,452
103,58
103,84
103,104
103,488
104,20
104,103
104,136
104,344
104,449
105,44
105,409
105,503
106,175
106,564
107,76
107,136
107,434
108,237
108,349
109,3
109,231
109,318
109,422
110,111
111,110
111,136
111,347
111,456
112,375
113,492
114,57
114,339
115,54
115,434
116,310
116,515
117,457
118,60
119,130
119,481
120,394
120,530
120,546
121,73
121,317
121,515
122,412
124,43
124,125
124,234
124,376
125,43
125,124
125,234
125,376
126,127
126,549
127,126
127,210
127,369
128,324
129,307
130,119
130,166
130,481
130,565
131,36
131,331
132,74
132,414
132,477
133,164
133,353
133,423
134,177
134,251
134,525
135,82
135,92
135,95
135,448
136,3
136,104
136,107
136,111
136,183
136,307
136,370
136,434
136,456
136,554
137,79
137,537
138,209
138,210
138,400
138,515
139,150
139,369
139,489
139,562
140,440
141,272
142,353
142,513
144,54
144,233
145,548
146,191
146,504
147,75
147,285
147,307
148,567
149,158
149,518
150,139
150,169
150,285
151,97
151,228
151,401
152,296
153,176
153,177
154,337
155,298
155,532
156,62
157,521
158,149
159,49
160,178
161,422
161,535
162,0
162,98
162,323
162,339
162,374
163,270
163,313
164,133
164,495
165,305
166,130
167,327
168,504
169,2
169,59
169,150
169,285
169,323
170,79
170,293
170,546
172,65
172,274
172,351
173,3
173,12
173,39
173,202
173,203
173,205
173,246
173,292
173,358
173,448
174,357
175,106
176,153
176,177
176,257
176,330
176,432
177,134
177,153
177,176
177,330
178,160
178,380
179,439
181,293
182,41
182,98
182,265
182,449
182,481
182,552
183,136
183,358
183,490
184,101
184,231
185,21
186,271
187,399
188,26
188,214
189,482
189,533
190,20
190,344
190,544
191,146
192,207
193,395
193,411
194,277
195,474
195,504
196,24
196,67
196,289
196,425
196,496
197,50
197,416
198,251
198,564
199,423
200,273
200,319
201,348
202,74
202,173
203,85
203,173
203,287
203,448
203,467
204,237
204,514
205,3
205,173
205,325
205,551
206,40
206,207
206,208
206,309
207,54
207,192
207,206
207,217
207,388
207,456
207,549
208,4
208,40
208,206
208,309
208,353
208,407
208,553
209,138
210,127
210,138
210,239
210,317
210,442
211,305
211,439
212,46
212,333
212,470
213,81
214,188
215,25
215,255
216,462
217,100
217,207
217,369
217,555
218,345
218,432
219,334
219,435
220,340
221,470
222,476
223,36
223,81
223,94
223,307
224,434
224,540
225,261
225,289
226,363
226,394
226,437
226,442
226,567
227,247
227,326
228,39
228,151
229,366
230,287
231,101
231,109
231,184
231,385
231,538
232,79
232,233
232,284
232,537
233,29
233,54
233,144
233,232
234,124
234,125
234,320
234,360
234,376
234,412
235,520
236,75
236,85
236,346
237,108
237,204
237,404
237,514
238,248
238,391
239,210
240,93
240,393
241,272
242,23
242,519
243,180
243,244
244,243
245,300
246,39
246,53
246,67
246,173
246,303
