0,0,4
0,1,5
0,2,5
0,3,5
0,4,5
0,5,4
0,6,3
0,7,5
0,8,5
1,1,4
1,2,5
1,0,4
2,2,5
2,1,5
2,0,4
3,352,5
3,29,5
3,45,5
3,3,3
3,430,5
3,444,4
3,43,4
3,1114,5
3,505,5
3,328,5
3,1798,5
3,1892,4
3,3678,3
3,317,4
3,439,5
3,3267,3
3,285,5
3,440,4
3,434,4
3,1855,5
3,428,4
3,4,5
3,1907,5
4,45,5
4,29,5
4,646,5
4,439,5
4,430,5
4,4,4
4,428,4
4,2234,5
5,1569,4
5,0,4
6,0,5
6,3,5
6,6,4
6,3999,4
6,2449,5
6,2,5
6,596,5
6,1520,4
6,398,4
6,156,4
6,79,4
6,1135,4
6,399,5
6,1541,3
6,1964,3
6,716,5
6,22,3
6,2281,3
6,1970,3
6,2670,3
6,7,5
6,4272,3
6,2192,3
6,707,4
6,3518,4
6,4745,3
7,45,5
7,1435,4
7,796,4
7,444,5
7,2880,4
7,2189,5
7,100,5
7,117,5
7,836,4
7,554,5
7,2295,3
8,738,5
8,125,5
8,45,5
8,1959,5
8,505,5
8,29,5
8,1516,5
8,85,4
8,3235,4
8,310,3
8,735,5
8,585,3
8,2514,3
8,1227,4
8,328,5
8,8,5
8,3627,3
8,82,4
8,1133,3
8,2187,4
8,836,4
8,582,4
8,1163,4
8,1797,4
8,5234,4
8,802,3
8,1704,3
8,69,3
8,254,3
8,1423,3
8,171,5
8,1421,3
8,3378,3
8,3341,3
8,1800,3
8,702,3
8,1125,5
8,33,4
8,3266,4
8,984,3
8,4881,3
8,1291,4
8,233,3
8,639,5
8,5120,3
8,1169,5
8,737,5
8,513,4
8,1290,4
8,315,5
8,1594,4
8,238,3
8,1414,3
8,348,5
8,64,5
8,1880,3
8,2362,3
8,38,4
8,821,3
8,112,5
8,1183,3
8,491,3
8,840,4
8,1497,3
8,1433,4
8,942,5
8,2419,5
8,5235,3
8,2134,4
8,511,4
8,1031,4
8,1081,4
8,609,5
8,1811,4
8,333,4
8,1170,4
8,1164,4
8,843,3
8,763,5
8,2330,4
8,275,4
8,806,4
8,361,4
8,3170,5
8,1184,3
8,4267,3
