7188,1,21
430,1,21
3134,1,21
3026,1,21
3010,1,21
804,1,21
160,1,21
95,1,20
377,1,18
888,1,18
89,1,18
1901,1,17
161,1,17
256,1,17
351,1,16
3329,1,16
3341,1,16
649,1,16
1583,1,16
87,1,16
37,1,16
309,1,16
821,1,16
1496,1,16
637,1,16
964,1,16
594,1,16
2249,1,16
554,1,16
20,1,16
2227,1,16
1315,1,16
519,1,16
1316,1,16
2149,1,16
1724,1,16
18,1,16
57,1,16
118,1,15
3254,1,15
1177,1,15
112,1,15
11,1,15
586,1,15
35,1,15
15,1,15
1445,1,15
152,1,15
2,1,15
113,1,15
44,1,14
2401,1,14
10,1,14
2378,1,14
126,1,14
3245,1,14
783,1,14
493,1,14
1358,1,14
1180,1,14
529,1,14
333,1,14
1538,1,14
2282,1,14
1519,1,14
2966,1,14
474,1,14
330,1,14
958,1,14
17,1,14
1295,1,14
38,1,14
1952,1,14
223,1,14
625,1,13
1392,1,13
3355,1,13
1881,1,13
58,1,13
96,1,13
1580,1,13
196,1,13
146,1,13
416,1,13
1198,1,13
3319,1,13
1867,1,13
896,1,13
617,1,13
3300,1,13
1877,1,13
462,1,13
3279,1,13
454,1,13
1860,1,13
121,1,13
151,1,13
1570,1,13
1573,1,13
1063,1,13
1353,1,13
459,1,13
2334,1,13
1267,1,13
1060,1,13
1061,1,13
7431,1,13
1355,1,13
71,1,13
3070,1,13
2113,1,13
3001,1,13
396,1,13
2260,1,13
142,1,13
2238,1,13
123,1,13
2942,1,13
1509,1,13
7410,1,13
1760,1,13
2876,1,13
259,1,13
1493,1,13
2845,1,13
370,1,13
2844,1,13
2167,1,13
156,1,13
2808,1,13
255,1,13
736,1,13
7603,1,13
346,1,13
9,1,13
75,1,13
175,1,13
2754,1,13
22,1,13
155,1,13
1261,1,13
2552,1,13
2586,1,13
710,1,13
578,1,13
472,1,13
2472,1,13
1606,1,13
4,1,13
563,1,13
744,1,12
3422,1,12
250,1,12
249,1,12
2427,1,12
3414,1,12
1590,1,12
2305,1,12
1900,1,12
3392,1,12
1065,1,12
1147,1,12
1072,1,12
3375,1,12
1024,1,12
709,1,12
1382,1,12
3332,1,12
1885,1,12
3330,1,12
1197,1,12
3316,1,12
1886,1,12
154,1,12
1522,1,12
2391,1,12
3298,1,12
432,1,12
3292,1,12
3290,1,12
7597,1,12
3274,1,12
1875,1,12
291,1,12
158,1,12
1579,1,12
1846,1,12
1066,1,12
290,1,12
3233,1,12
891,1,12
247,1,12
1856,1,12
3211,1,12
115,1,12
1365,1,12
483,1,12
3210,1,12
3189,1,12
3193,1,12
2352,1,12
1847,1,12
3173,1,12
1051,1,12
1843,1,12
2342,1,12
7341,1,12
3139,1,12
1186,1,12
3167,1,12
3149,1,12
1842,1,12
3156,1,12
3141,1,12
817,1,12
1840,1,12
1839,1,12
2324,1,12
3143,1,12
3142,1,12
174,1,12
2315,1,12
1356,1,12
1835,1,12
296,1,12
3118,1,12
1542,1,12
3111,1,12
753,1,12
3088,1,12
395,1,12
3068,1,12
3042,1,12
1442,1,12
1339,1,12
596,1,12
2281,1,12
222,1,12
194,1,12
3064,1,12
1812,1,12
1796,1,12
701,1,12
124,1,12
3057,1,12
7427,1,12
2276,1,12
2271,1,12
1525,1,12
2235,1,12
3027,1,12
2090,1,12
1342,1,12
331,1,12
3023,1,12
2261,1,12
68,1,12
116,1,12
1043,1,12
3020,1,12
491,1,12
179,1,12
2252,1,12
214,1,12
439,1,12
2147,1,12
1167,1,12
697,1,12
67,1,12
1793,1,12
258,1,12
1340,1,12
2996,1,12
1520,1,12
1336,1,12
30,1,12
178,1,12
747,1,12
2962,1,12
2952,1,12
455,1,12
260,1,12
623,1,12
29,1,12
1510,1,12
2927,1,12
301,1,12
2907,1,12
2909,1,12
1148,1,12
955,1,12
1502,1,12
2853,1,12
1500,1,12
2178,1,12
1320,1,12
874,1,12
2177,1,12
2892,1,12
636,1,12
1034,1,12
1494,1,12
276,1,12
1318,1,12
117,1,12
1492,1,12
1302,1,12
1313,1,12
1491,1,12
2870,1,12
2181,1,12
1309,1,12
1750,1,12
2848,1,12
1458,1,12
951,1,12
1029,1,12
2176,1,12
2846,1,12
347,1,12
2173,1,12
2826,1,12
1742,1,12
2166,1,12
2823,1,12
2820,1,12
2814,1,12
1736,1,12
1025,1,12
1482,1,12
1483,1,12
2152,1,12
2806,1,12
1128,1,12
2801,1,12
2795,1,12
1290,1,12
1288,1,12
1436,1,12
2498,1,12
2784,1,12
587,1,12
2780,1,12
2779,1,12
305,1,12
944,1,12
2129,1,12
683,1,12
42,1,12
1136,1,12
1283,1,12
2127,1,12
2093,1,12
1284,1,12
72,1,12
264,1,12
2756,1,12
1285,1,12
613,1,12
304,1,12
1282,1,12
4721,1,12
1475,1,12
2746,1,12
1715,1,12
734,1,12
2108,1,12
1923,1,12
1465,1,12
2742,1,12
2117,1,12
1720,1,12
90,1,12
2731,1,12
1457,1,12
2725,1,12
2109,1,12
543,1,12
2102,1,12
712,1,12
231,1,12
2687,1,12
1708,1,12
1129,1,12
76,1,12
2065,1,12
1251,1,12
1248,1,12
725,1,12
2559,1,12
507,1,12
1942,1,12
1232,1,12
534,1,12
994,1,12
503,1,12
2448,1,12
846,1,12
1,160,21
1,1028,18
1,309,16
1,11,16
1,594,16
1,1316,16
1,1392,15
1,1583,15
1,888,15
1,637,15
1,1520,15
1,18,15
1,35,15
1,1901,14
1,44,14
1,10,14
1,783,14
1,821,14
1,112,14
1,964,14
1,89,14
1,20,14
1,256,14
1,223,14
1,1881,13
1,351,13
1,196,13
1,416,13
1,1877,13
1,87,13
1,2367,13
1,3254,13
1,1573,13
1,247,13
1,1353,13
1,493,13
1,1358,13
1,1177,13
1,1538,13
1,2296,13
1,222,13
1,2282,13
1,2113,13
1,2260,13
1,71,13
1,142,13
1,2249,13
1,1519,13
1,2227,13
1,1496,13
1,519,13
1,1493,13
1,1315,13
1,1750,13
1,156,13
1,9,13
1,1724,13
1,22,13
1,15,13
1,255,13
1,1267,13
1,1261,13
1,57,13
1,710,13
1,472,13
1,152,13
1,1952,13
1,1606,13
1,379,13
1,4,13
1,563,13
1,113,13
1,744,12
1,625,12
1,3422,12
1,3421,12
1,3418,12
1,3402,12
1,250,12
1,249,12
1,2427,12
1,3414,12
1,1590,12
1,3355,12
1,2305,12
1,1900,12
1,3385,12
1,1147,12
1,377,12
1,1072,12
1,96,12
1,118,12
1,3375,12
1,3367,12
1,1024,12
1,709,12
1,3349,12
1,1580,12
1,545,12
1,146,12
1,1198,12
1,1589,12
1,3341,12
1,3339,12
1,2402,12
1,2401,12
1,1382,12
1,3335,12
1,3317,12
1,3329,12
1,3332,12
1,3330,12
1,1867,12
1,1197,12
1,3319,12
1,1885,12
1,1862,12
1,1886,12
1,649,12
1,154,12
1,3316,12
1,617,12
1,3313,12
1,3300,12
1,1522,12
1,2391,12
1,896,12
1,3298,12
1,462,12
1,3295,12
1,432,12
1,3292,12
1,3290,12
1,2383,12
1,1195,12
1,3283,12
1,1875,12
1,3279,12
1,2378,12
1,1579,12
1,291,12
1,454,12
1,2375,12
1,292,12
1,158,12
1,3256,12
1,1846,12
1,3259,12
1,1066,12
1,1061,12
1,3253,12
1,1860,12
1,3247,12
1,2368,12
1,151,12
1,3245,12
1,1574,12
1,290,12
1,1570,12
1,3233,12
1,891,12
1,1856,12
1,115,12
1,3215,12
1,483,12
1,1365,12
1,3211,12
1,3210,12
1,3189,12
1,3193,12
